NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1168359375,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1168554687.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1168750000,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1168945312.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1169140625,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1169335937.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1169531250,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1169726562.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1169921875,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1170117187.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1170312500,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1170507812.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1170703125,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1170898437.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1171093750,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1171289062.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1171484375,-29,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1171679687.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1171875000,-31,-38,-31,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1172070312.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1172265625,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1172460937.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1172656250,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1172851562.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1173046875,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1173242187.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1173437500,-28,-38,-28,-39
