NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1187695312.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1187890625,-29,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1188085937.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1188281250,-28,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1188476562.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1188671875,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1188867187.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1189062500,-28,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1189257812.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1189453125,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1189648437.5,-30,-30,-31,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1189843750,-31,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1190039062.5,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1190234375,-31,-30,-31,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1190429687.5,-31,-30,-31,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1190625000,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1190820312.5,-31,-30,-32,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1191015625,-30,-30,-31,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1191210937.5,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1191406250,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1191601562.5,-31,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1191796875,-32,-30,-32,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1191992187.5,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1192187500,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1192382812.5,-29,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1192578125,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1192773437.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1192968750,-28,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1193164062.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1193359375,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1193554687.5,-30,-30,-31,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1193750000,-28,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1193945312.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1194140625,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1194335937.5,-28,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1194531250,-28,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1194726562.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1194921875,-28,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1195117187.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1195312500,-28,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1195507812.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1195703125,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1195898437.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1196093750,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1196289062.5,-28,-30,-28,-30
